Row ID,Order ID,Order Date,Ship Date,Customer Name,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
817,US-2023-126760,7/26/2023,08-02-2023,Kunst Miller,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,5.344,1,0.2,1.8704
818,US-2023-169019,7/26/2023,7/30/2023,Luke Foster,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,41.472,8,0.2,14.5152
819,US-2023-169019,7/26/2023,7/30/2023,Luke Foster,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,3.168,3,0.7,-2.4288
820,US-2023-169019,7/26/2023,7/30/2023,Luke Foster,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,1228.465,5,0.3,0.0
821,US-2023-169019,7/26/2023,7/30/2023,Luke Foster,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,31.086,3,0.7,-22.7964
822,US-2023-169019,7/26/2023,7/30/2023,Luke Foster,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,335.52,4,0.2,117.432
823,US-2023-116190,7/26/2023,08-01-2023,Sheri Gordon,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Technology,Accessories,239.97,3,0.0,71.991
824,US-2023-155894,7/26/2023,7/30/2023,Carl Ludwig,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Office Supplies,Labels,9.82,2,0.0,4.8118
825,US-2023-159121,7/26/2023,08-01-2023,Jack O'Briant,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,67.8,4,0.0,4.068
826,US-2023-169019,7/26/2023,7/30/2023,Luke Foster,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,167.97,3,0.0,40.3128
827,US-2023-126760,7/26/2023,08-02-2023,Kunst Miller,Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Fasteners,35.0,7,0.0,16.8
828,US-2023-126760,7/26/2023,08-02-2023,Kunst Miller,Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Supplies,37.24,4,0.0,10.7996
829,US-2023-150126,7/27/2023,08-02-2023,Aaron Smayling,Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Envelopes,15.28,2,0.0,7.4872
830,US-2023-169642,7/27/2023,7/30/2023,Barry Blumstein,Second Class,Consumer,United States,Florence,Kentucky,41042,South,Furniture,Chairs,301.96,2,0.0,90.588
831,US-2023-124709,7/27/2023,7/29/2023,Giulietta Weimer,Second Class,Consumer,United States,Florence,Kentucky,41042,South,Office Supplies,Appliances,180.66,3,0.0,50.5848
832,US-2023-131541,7/28/2023,7/28/2023,Chloris Kastensmidt,Second Class,Consumer,United States,Florence,Kentucky,41042,South,Technology,Phones,191.98,2,0.0,51.8346
833,US-2023-131541,7/28/2023,7/28/2023,Chloris Kastensmidt,Second Class,Consumer,United States,Florence,Kentucky,41042,South,Technology,Phones,65.99,1,0.0,17.1574
834,US-2023-131541,7/28/2023,7/28/2023,Chloris Kastensmidt,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Art,35.216,2,0.2,2.6412
835,US-2023-111192,7/30/2023,08-05-2023,Tom Stivers,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Appliances,23.696,2,0.2,6.5164
836,US-2023-117345,08-01-2023,08-05-2023,Barbara Fisher,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Technology,Machines,265.475,1,0.5,-111.4995
837,US-2023-117345,08-01-2023,08-05-2023,Barbara Fisher,Second Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Binders,51.184,4,0.8,-79.3352
838,US-2023-152296,08-01-2023,08-03-2023,Ivan Liston,Standard Class,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,9.664,2,0.2,3.2616
839,US-2023-162684,08-01-2023,08-06-2023,Ann Steele,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Technology,Phones,21.072,3,0.2,1.5804
840,US-2023-117345,08-01-2023,08-05-2023,Barbara Fisher,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,60.45,3,0.0,16.3215
841,US-2023-117345,08-01-2023,08-05-2023,Barbara Fisher,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,11.52,4,0.0,3.3408
842,US-2023-106299,08-02-2023,08-08-2023,Nick Zandusky,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Bookcases,186.048,4,0.2,9.3024
843,US-2023-106299,08-02-2023,08-08-2023,Nick Zandusky,First Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,37.44,4,0.2,11.7
844,US-2023-106299,08-02-2023,08-08-2023,Nick Zandusky,First Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,26.976,4,0.2,8.7672
845,US-2023-133690,08-03-2023,08-05-2023,Bruce Stewart,First Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,11.36,2,0.0,3.2944
846,US-2023-133690,08-03-2023,08-05-2023,Bruce Stewart,First Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Labels,14.62,2,0.0,6.8714
847,US-2023-125612,08-03-2023,08-08-2023,Berenike Kampe,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,83.72,7,0.0,23.4416
848,US-2023-128986,08-03-2023,08-05-2023,Gary Hansen,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,287.94,3,0.0,77.7438
849,US-2023-125612,08-03-2023,08-08-2023,Berenike Kampe,Standard Class,Consumer,United States,Lorain,Ohio,44052,East,Furniture,Furnishings,48.896,4,0.2,8.5568
850,US-2023-125612,08-03-2023,08-08-2023,Berenike Kampe,Standard Class,Corporate,United States,Linden,New Jersey,7036,East,Technology,Accessories,115.36,7,0.0,49.6048
851,US-2023-134215,08-04-2023,08-08-2023,Marina Lichtenstein,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Art,5.16,2,0.0,1.3416
852,US-2023-126361,08-04-2023,08-09-2023,Valerie Dominguez,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Paper,38.88,6,0.0,18.6624
853,US-2023-126361,08-04-2023,08-09-2023,Valerie Dominguez,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,185.88,6,0.0,50.1876
854,US-2023-126361,08-04-2023,08-09-2023,Valerie Dominguez,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,44.46,2,0.0,14.6718
855,US-2023-126361,08-04-2023,08-09-2023,Valerie Dominguez,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,242.94,3,0.0,9.7176
856,US-2023-134215,08-04-2023,08-08-2023,Marina Lichtenstein,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,39.96,2,0.0,18.7812
857,US-2023-126361,08-04-2023,08-09-2023,Valerie Dominguez,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,102.3,10,0.0,26.598
858,US-2023-134215,08-04-2023,08-08-2023,Marina Lichtenstein,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,21.36,2,0.0,5.7672
859,US-2023-126361,08-04-2023,08-09-2023,Valerie Dominguez,Standard Class,Home Office,United States,New Brunswick,New Jersey,8901,East,Office Supplies,Paper,7.61,1,0.0,3.5767
860,US-2023-117968,08-05-2023,08-07-2023,Ricardo Sperren,Standard Class,Home Office,United States,New Brunswick,New Jersey,8901,East,Office Supplies,Fasteners,7.16,2,0.0,3.58
861,US-2023-118962,08-05-2023,08-09-2023,Chad Sievert,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,7.36,2,0.0,0.1472
862,US-2023-124723,08-05-2023,08-12-2023,Gary Zandusky,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,23.1,2,0.0,10.626
863,US-2023-117968,08-05-2023,08-07-2023,Ricardo Sperren,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Accessories,191.472,6,0.2,40.6878
864,US-2023-117968,08-05-2023,08-07-2023,Ricardo Sperren,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,5.248,2,0.2,0.5904
865,US-2023-110065,08-05-2023,08-11-2023,Stephanie Phelps,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Phones,59.184,2,0.2,5.1786
866,US-2023-150490,08-05-2023,08-11-2023,Sonia Sunley,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,2.89,1,0.0,1.3583
867,US-2023-118962,08-05-2023,08-09-2023,Chad Sievert,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Furniture,Furnishings,51.94,1,0.0,21.2954
868,US-2023-118962,08-05-2023,08-09-2023,Chad Sievert,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,15.936,4,0.2,5.1792
869,US-2023-150490,08-05-2023,08-11-2023,Sonia Sunley,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,44.91,6,0.7,-35.928
870,US-2023-150490,08-05-2023,08-11-2023,Sonia Sunley,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,1141.47,5,0.7,-760.98
871,US-2023-110065,08-05-2023,08-11-2023,Stephanie Phelps,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,280.782,3,0.4,-46.797
872,US-2023-115357,08-06-2023,08-11-2023,Roland Fjeld,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,34.44,3,0.0,17.22
873,US-2023-137575,08-06-2023,08-11-2023,Trudy Brown,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,11.36,2,0.0,5.2256
874,US-2023-156790,08-08-2023,08-10-2023,Vivek Gonzalez,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,106.344,7,0.2,37.2204
875,US-2023-151708,08-08-2023,8/14/2023,Maria Bertelson,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,192.16,5,0.2,67.256
876,US-2023-131450,08-08-2023,8/15/2023,Lena Radford,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,322.59,3,0.0,64.518
877,US-2023-124478,08-08-2023,08-12-2023,Matt Abelman,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Technology,Accessories,29.99,1,0.0,13.1956
878,US-2023-124478,08-08-2023,08-12-2023,Matt Abelman,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Technology,Accessories,371.97,3,0.0,66.9546
879,US-2023-131450,08-08-2023,8/15/2023,Lena Radford,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,5.892,4,0.7,-4.1244
880,US-2023-124478,08-08-2023,08-12-2023,Matt Abelman,Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,68.472,3,0.2,23.1093
881,US-2023-154669,08-08-2023,08-11-2023,Tamara Manning,Second Class,Home Office,United States,New York City,New York,10024,East,Furniture,Chairs,1242.9,5,0.1,262.39
882,US-2023-151708,08-08-2023,8/14/2023,Maria Bertelson,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Storage,30.84,2,0.0,8.3268
883,US-2023-124478,08-08-2023,08-12-2023,Matt Abelman,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,13.48,4,0.0,5.9312
884,US-2023-131450,08-08-2023,8/15/2023,Lena Radford,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Furniture,Furnishings,31.4,5,0.0,10.048
885,US-2023-124478,08-08-2023,08-12-2023,Matt Abelman,Standard Class,Consumer,United States,Rochester,New York,14609,East,Furniture,Furnishings,17.46,2,0.0,5.9364
886,US-2023-131450,08-08-2023,8/15/2023,Lena Radford,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,13.944,3,0.2,4.5318
887,CA-2023-129322,08-08-2023,08-10-2023,Denny Blanton,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,83.76,12,0.0,1.6752
888,CA-2023-129322,08-08-2023,08-10-2023,Denny Blanton,Standard Class,Home Office,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,37.66,7,0.0,18.4534
889,CA-2023-129322,08-08-2023,08-10-2023,Denny Blanton,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,34.68,6,0.0,16.9932
890,US-2023-161249,08-09-2023,8/13/2023,Roger Demir,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Technology,Accessories,149.95,5,0.0,14.995
891,US-2023-169726,08-09-2023,8/13/2023,Joseph Holt,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Office Supplies,Binders,51.312,3,0.2,18.6006
892,US-2023-161249,08-09-2023,8/13/2023,Roger Demir,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,4.54,1,0.0,2.043
893,US-2023-110527,08-09-2023,8/16/2023,Emily Ducich,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,15.92,4,0.0,5.4128
894,US-2023-141901,08-09-2023,8/14/2023,Gene McClure,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Technology,Phones,543.92,8,0.0,135.98
895,US-2023-167850,08-09-2023,8/16/2023,Andy Gerbode,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,155.82,7,0.0,42.0714
896,US-2023-166471,08-09-2023,8/13/2023,Matthew Grinstein,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,70.008,3,0.2,24.5028
897,US-2023-166471,08-09-2023,8/13/2023,Matthew Grinstein,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,15.648,2,0.2,5.0856
898,US-2023-167850,08-09-2023,8/16/2023,Andy Gerbode,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Labels,103.6,7,0.0,51.8
899,US-2023-127012,08-11-2023,8/15/2023,Greg Matthias,Second Class,Corporate,United States,Auburn,New York,13021,East,Office Supplies,Paper,46.96,8,0.0,22.5408
900,US-2023-127012,08-11-2023,8/15/2023,Greg Matthias,First Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,8.904,2,0.7,-6.5296
901,US-2023-127012,08-11-2023,8/15/2023,Greg Matthias,First Class,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Labels,10.44,5,0.2,3.393
902,US-2023-154641,08-11-2023,8/16/2023,Ken Lonsdale,First Class,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Binders,18.336,4,0.8,-32.088
903,US-2023-109897,08-12-2023,8/16/2023,Ben Wallace,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,323.976,3,0.2,20.2485
904,US-2023-156244,08-12-2023,8/16/2023,Duane Huffman,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,20.04,3,0.0,9.6192
905,US-2023-156244,08-12-2023,8/16/2023,Duane Huffman,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,64.96,2,0.0,2.5984
906,US-2023-153927,08-12-2023,8/13/2023,Lauren Leatherbury,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,12.96,2,0.0,6.2208
907,US-2023-109302,08-12-2023,8/16/2023,Charles Sheldon,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Bookcases,323.136,4,0.2,12.1176
908,US-2023-156244,08-12-2023,8/16/2023,Duane Huffman,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,90.93,7,0.0,2.7279
909,US-2023-156244,08-12-2023,8/16/2023,Duane Huffman,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,52.776,3,0.2,19.791
910,US-2023-156244,08-12-2023,8/16/2023,Duane Huffman,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,1199.8,4,0.0,323.946
911,US-2023-153927,08-12-2023,8/13/2023,Lauren Leatherbury,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Accessories,5000000.0,7,0.0,829.3754
912,US-2023-156244,08-12-2023,8/16/2023,Duane Huffman,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Storage,352.38,2,0.0,81.0474
913,US-2023-109897,08-12-2023,8/16/2023,Ben Wallace,Standard Class,Home Office,United States,Norwich,Connecticut,6360,East,Furniture,Furnishings,22.2,6,0.0,9.102
914,US-2023-164406,8/15/2023,8/19/2023,Brian Dahlen,First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,46.94,1,0.0,19.2454
915,US-2023-164406,8/15/2023,8/19/2023,Brian Dahlen,First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,143.73,9,0.0,56.0547
916,US-2023-109043,8/15/2023,8/17/2023,Christine Sundaresam,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Furniture,Tables,99.918,2,0.3,-18.5562
917,US-2023-141005,8/15/2023,8/18/2023,Christine Sundaresam,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,797.944,4,0.3,-56.996
918,US-2023-164406,8/15/2023,8/19/2023,Brian Dahlen,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,8.568,3,0.8,-14.5656
919,US-2023-138023,8/15/2023,8/18/2023,Keith Herrera,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,149.352,3,0.2,50.4063
920,US-2023-164406,8/15/2023,8/19/2023,Brian Dahlen,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,12.992,1,0.2,-0.812
921,US-2023-164406,8/15/2023,8/19/2023,Brian Dahlen,Standard Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,24.56,2,0.0,6.8768
922,US-2023-109043,8/15/2023,8/17/2023,Christine Sundaresam,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,85.14,3,0.0,34.9074
923,US-2023-142839,8/16/2023,8/20/2023,Troy Staebel,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,9999999.0,1,0.0,10.5552
924,US-2023-111500,8/17/2023,8/21/2023,Don Jones,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,406.6,5,0.0,113.848
925,US-2023-111500,8/17/2023,8/21/2023,Don Jones,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,841.568,2,0.2,294.5488
926,US-2023-111500,8/17/2023,8/21/2023,Don Jones,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,15.552,3,0.2,5.4432
927,US-2023-129168,8/17/2023,8/23/2023,Ken Black,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,252.0,5,0.2,53.55
928,US-2023-111500,8/17/2023,8/21/2023,Don Jones,Standard Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Art,46.2,4,0.0,12.936
929,US-2023-156559,8/19/2023,8/26/2023,Lena Hernandez,Standard Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Appliances,28.84,2,0.0,9.5172
930,US-2023-133158,8/19/2023,8/21/2023,David Wiener,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Art,14.592,3,0.2,2.5536
931,US-2023-121727,8/19/2023,8/24/2023,Jim Karlsson,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Art,89.856,3,0.2,21.3408
932,US-2023-133158,8/19/2023,8/21/2023,David Wiener,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Paper,13.872,3,0.2,5.0286
933,US-2023-164616,8/19/2023,8/21/2023,Maxwell Schwartz,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,12.192,3,0.2,4.1148
934,US-2023-143581,8/19/2023,8/23/2023,Bill Shonely,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,45.056,8,0.2,15.2064
935,US-2023-164616,8/19/2023,8/21/2023,Maxwell Schwartz,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,29.718,6,0.7,-21.7932
936,CA-2023-132339,8/19/2023,8/23/2023,Jennifer Braxton,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,15.552,3,0.2,5.4432
937,CA-2023-115777,8/19/2023,8/24/2023,Doug O'Connell,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,447.696,2,0.2,33.5772
938,US-2023-114321,8/20/2023,8/25/2023,Nick Crebassa,First Class,Corporate,United States,Farmington,New Mexico,87401,West,Technology,Accessories,159.99,1,0.0,54.3966
939,US-2023-166716,8/20/2023,8/25/2023,Craig Reiter,Standard Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,12.96,2,0.0,6.2208
940,US-2023-114321,8/20/2023,8/25/2023,Nick Crebassa,Standard Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,134.48,4,0.0,34.9648
941,US-2023-114321,8/20/2023,8/25/2023,Nick Crebassa,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,17.12,2,0.0,8.0464
942,US-2023-123253,8/22/2023,8/25/2023,Deanra Eno,Standard Class,Corporate,United States,Torrance,California,90503,West,Office Supplies,Binders,6.096,2,0.2,2.2098
943,US-2023-166828,8/22/2023,8/25/2023,Jennifer Ferguson,Standard Class,Corporate,United States,Torrance,California,90503,West,Furniture,Tables,1114.272,4,0.2,41.7852
944,US-2023-130918,8/22/2023,8/24/2023,Jeremy Pistek,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,32.4,5,0.0,15.552
945,US-2023-124737,8/23/2023,8/27/2023,Arthur Prichep,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,540.57,3,0.0,140.5482
946,US-2023-154837,8/23/2023,8/27/2023,Robert Barroso,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,167.76,5,0.2,62.91
947,US-2023-124737,8/23/2023,8/27/2023,Arthur Prichep,First Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,393.165,3,0.5,-204.4458
948,US-2023-124737,8/23/2023,8/27/2023,Arthur Prichep,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,516.488,7,0.2,-12.9122
949,US-2023-124737,8/23/2023,8/27/2023,Arthur Prichep,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,1007.232,6,0.2,75.5424
950,US-2023-112795,8/23/2023,8/28/2023,Corey Roper,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,2065.32,12,0.4,-619.596
951,US-2023-110639,8/23/2023,8/23/2023,Rick Hansen,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,15.552,3,0.2,5.4432
952,US-2023-110639,8/23/2023,8/23/2023,Rick Hansen,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,25.344,6,0.2,7.92
953,US-2023-124737,8/23/2023,8/27/2023,Arthur Prichep,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,25.472,4,0.2,7.6416
954,US-2023-124737,8/23/2023,8/27/2023,Arthur Prichep,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Office Supplies,Art,27.168,2,0.2,2.7168
955,US-2023-107916,8/24/2023,8/26/2023,Jennifer Patt,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Furniture,Bookcases,78.8528,2,0.32,-11.596
956,US-2023-107916,8/24/2023,8/26/2023,Jennifer Patt,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Storage,173.8,5,0.0,43.45
957,US-2023-106719,8/24/2023,8/24/2023,Robert Barroso,Second Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,29.592,1,0.2,2.5893
958,US-2023-120432,8/24/2023,8/26/2023,Dorothy Wardle,Second Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,4.752,2,0.7,-3.168
959,US-2023-104178,8/25/2023,8/29/2023,Janet Molinari,Second Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,15.552,3,0.2,5.6376
960,US-2023-107398,8/25/2023,8/30/2023,Brendan Sweed,Same Day,Consumer,United States,Oceanside,California,92054,West,Furniture,Furnishings,204.6,2,0.0,53.196
961,US-2023-107398,8/25/2023,8/30/2023,Brendan Sweed,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,321.568,2,0.2,28.1372
962,US-2023-126200,8/25/2023,8/29/2023,Joe Elijah,Standard Class,Home Office,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,6.24,2,0.0,3.0576
963,US-2023-126200,8/25/2023,8/29/2023,Joe Elijah,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,21.88,2,0.0,10.94
964,US-2023-107398,8/25/2023,8/30/2023,Brendan Sweed,Second Class,Consumer,United States,Boca Raton,Florida,33433,South,Office Supplies,Labels,4.608,2,0.2,1.6704
965,US-2023-115259,8/25/2023,8/27/2023,Ryan Crowe,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,9.82,2,0.0,4.8118
966,US-2023-115259,8/25/2023,8/27/2023,Ryan Crowe,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Art,35.97,3,0.0,9.7119
967,US-2023-115259,8/25/2023,8/27/2023,Ryan Crowe,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,12.96,2,0.0,6.2208
968,US-2023-115259,8/25/2023,8/27/2023,Ryan Crowe,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,191.6,4,0.0,91.968
969,US-2023-104178,8/25/2023,8/29/2023,Janet Molinari,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,8.64,3,0.0,4.2336
970,US-2023-104178,8/25/2023,8/29/2023,Janet Molinari,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,501.81,3,0.0,0.0
971,US-2023-104178,8/25/2023,8/29/2023,Janet Molinari,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,127.104,6,0.2,28.5984
972,US-2023-103660,8/25/2023,8/30/2023,Mitch Webber,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,124.2,3,0.4,-31.05
973,US-2023-103331,8/26/2023,09-01-2023,Karl Braun,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,18.588,2,0.7,-13.6312
974,US-2023-115413,8/26/2023,09-01-2023,Paul Prost,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,30.072,3,0.2,10.1493
975,US-2023-103331,8/26/2023,09-01-2023,Karl Braun,Second Class,Home Office,United States,New York City,New York,10011,East,Technology,Phones,160.93,7,0.0,3.2186
976,US-2023-103331,8/26/2023,09-01-2023,Karl Braun,Second Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,75.792,3,0.2,25.5798
